V1,V2,V3,V4
chr11,1800367,1800396,2
chr11,1800396,1800561,1
chr11,1800561,1800567,2
chr11,1800567,1800611,1
chr11,1800611,1800761,2
chr11,1800761,1800795,1
chr11,1800795,1800811,2
chr11,1800811,1800836,1
chr11,1800836,1800952,2
chr11,1800952,1800995,3
chr11,1800995,1801036,2
chr11,1801036,1801152,1
chr11,1801171,1801189,1
chr11,1801189,1801371,2
chr11,1801371,1801389,1
chr11,1801734,1801755,1
chr11,1801755,1801765,2
chr11,1801765,1801811,3
chr11,1801811,1801829,5
chr11,1801829,1801882,6
chr11,1801882,1801934,7
chr11,1801934,1801955,6
chr11,1801955,1801965,5
chr11,1801965,1802011,4
chr11,1802011,1802022,2
chr11,1802022,1802029,3
chr11,1802029,1802082,2
chr11,1802082,1802087,1
chr11,1802087,1802157,2
chr11,1802157,1802167,3
chr11,1802167,1802222,4
chr11,1802222,1802287,3
chr11,1802287,1802292,2
chr11,1802292,1802320,3
chr11,1802320,1802331,4
chr11,1802331,1802357,5
chr11,1802357,1802367,4
chr11,1802367,1802385,3
chr11,1802385,1802402,5
chr11,1802402,1802432,7
chr11,1802432,1802444,8
chr11,1802444,1802446,9
chr11,1802446,1802482,10
chr11,1802482,1802492,11
chr11,1802492,1802498,10
chr11,1802498,1802520,11
chr11,1802520,1802528,10
chr11,1802528,1802531,11
chr11,1802531,1802558,10
chr11,1802558,1802565,11
chr11,1802565,1802568,12
chr11,1802568,1802569,13
chr11,1802569,1802581,14
chr11,1802581,1802585,15
chr11,1802585,1802593,13
chr11,1802593,1802602,14
chr11,1802602,1802632,12
chr11,1802632,1802644,11
chr11,1802644,1802646,10
chr11,1802646,1802652,9
chr11,1802652,1802682,10
chr11,1802682,1802692,9
chr11,1802692,1802694,10
chr11,1802694,1802700,11
chr11,1802700,1802706,12
chr11,1802706,1802709,13
chr11,1802709,1802718,14
chr11,1802718,1802719,16
chr11,1802719,1802725,17
chr11,1802725,1802726,18
chr11,1802726,1802727,20
chr11,1802727,1802728,21
chr11,1802728,1802743,20
chr11,1802743,1802744,21
chr11,1802744,1802746,22
chr11,1802746,1802747,23
chr11,1802747,1802748,25
chr11,1802748,1802749,26
chr11,1802749,1802750,31
chr11,1802750,1802751,32
chr11,1802751,1802754,34
chr11,1802754,1802755,35
chr11,1802755,1802756,36
chr11,1802756,1802757,38
chr11,1802757,1802758,40
chr11,1802758,1802759,41
chr11,1802759,1802760,44
chr11,1802760,1802761,47
chr11,1802761,1802762,48
chr11,1802762,1802763,51
chr11,1802763,1802764,52
chr11,1802764,1802765,54
chr11,1802765,1802766,55
chr11,1802766,1802770,56
chr11,1802770,1802773,57
chr11,1802773,1802775,59
chr11,1802775,1802776,61
chr11,1802776,1802777,62
chr11,1802777,1802778,68
chr11,1802778,1802779,72
chr11,1802779,1802780,73
chr11,1802780,1802781,75
chr11,1802781,1802783,76
chr11,1802783,1802784,77
chr11,1802784,1802785,81
chr11,1802785,1802788,85
chr11,1802788,1802791,86
chr11,1802791,1802794,87
chr11,1802794,1802795,88
chr11,1802795,1802796,90
chr11,1802796,1802799,91
chr11,1802799,1802800,92
chr11,1802800,1802801,94
chr11,1802801,1802804,97
chr11,1802804,1802805,98
chr11,1802805,1802806,99
chr11,1802806,1802808,100
chr11,1802808,1802809,101
chr11,1802809,1802810,102
chr11,1802810,1802811,104
chr11,1802811,1802812,105
chr11,1802812,1802814,106
chr11,1802814,1802815,108
chr11,1802815,1802818,110
chr11,1802818,1802819,112
chr11,1802819,1802821,113
chr11,1802821,1802823,114
chr11,1802823,1802824,115
chr11,1802824,1802825,117
chr11,1802825,1802826,118
chr11,1802826,1802828,119
chr11,1802828,1802829,124
chr11,1802829,1802830,125
chr11,1802830,1802831,126
chr11,1802831,1802832,127
chr11,1802832,1802834,128
chr11,1802834,1802835,129
chr11,1802835,1802836,132
chr11,1802836,1802837,134
chr11,1802837,1802839,138
chr11,1802839,1802841,139
chr11,1802841,1802842,145
chr11,1802842,1802843,146
chr11,1802843,1802844,148
chr11,1802844,1802845,150
chr11,1802845,1802846,154
chr11,1802846,1802847,155
chr11,1802847,1802848,156
chr11,1802848,1802849,158
chr11,1802849,1802850,160
chr11,1802850,1802851,165
chr11,1802851,1802852,168
chr11,1802852,1802853,169
chr11,1802853,1802854,172
chr11,1802854,1802855,175
chr11,1802855,1802856,178
chr11,1802856,1802857,179
chr11,1802857,1802858,180
chr11,1802858,1802859,182
chr11,1802859,1802860,183
chr11,1802860,1802861,184
chr11,1802861,1802862,185
chr11,1802862,1802863,186
chr11,1802863,1802864,189
chr11,1802864,1802865,193
chr11,1802865,1802866,195
chr11,1802866,1802869,197
chr11,1802869,1802870,200
chr11,1802870,1802871,202
chr11,1802871,1802872,204
chr11,1802872,1802873,208
chr11,1802873,1802875,211
chr11,1802875,1802876,215
chr11,1802876,1802877,217
chr11,1802877,1802878,221
chr11,1802878,1802879,225
chr11,1802879,1802880,231
chr11,1802880,1802881,236
chr11,1802881,1802882,243
chr11,1802882,1802883,248
chr11,1802883,1802884,252
chr11,1802884,1802885,258
chr11,1802885,1802886,260
chr11,1802886,1802887,263
chr11,1802887,1802888,265
chr11,1802888,1802889,269
chr11,1802889,1802890,273
chr11,1802890,1802891,277
chr11,1802891,1802892,280
chr11,1802892,1802893,283
chr11,1802893,1802894,285
chr11,1802894,1802895,287
chr11,1802895,1802896,289
chr11,1802896,1802897,292
chr11,1802897,1802898,295
chr11,1802898,1802899,299
chr11,1802899,1802900,304
chr11,1802900,1802902,306
chr11,1802902,1802903,314
chr11,1802903,1802904,315
chr11,1802904,1802905,316
chr11,1802905,1802906,317
chr11,1802906,1802907,319
chr11,1802907,1802908,321
chr11,1802908,1802910,324
chr11,1802910,1802911,329
chr11,1802911,1802912,331
chr11,1802912,1802913,339
chr11,1802913,1802915,340
chr11,1802915,1802916,345
chr11,1802916,1802917,348
chr11,1802917,1802919,349
chr11,1802919,1802920,348
chr11,1802920,1802921,352
chr11,1802921,1802922,356
chr11,1802922,1802923,357
chr11,1802923,1802924,360
chr11,1802924,1802925,363
chr11,1802925,1802926,362
chr11,1802926,1802927,360
chr11,1802927,1802929,363
chr11,1802929,1802930,365
chr11,1802930,1802931,366
chr11,1802931,1802932,368
chr11,1802932,1802934,370
chr11,1802934,1802935,372
chr11,1802935,1802936,374
chr11,1802936,1802937,375
chr11,1802937,1802938,380
chr11,1802938,1802939,382
chr11,1802939,1802940,385
chr11,1802940,1802941,386
chr11,1802941,1802942,388
chr11,1802942,1802943,389
chr11,1802943,1802944,390
chr11,1802944,1802946,392
chr11,1802946,1802947,394
chr11,1802947,1802948,393
chr11,1802948,1802949,392
chr11,1802949,1802950,389
chr11,1802950,1802951,390
chr11,1802951,1802953,388
chr11,1802953,1802957,389
chr11,1802957,1802958,388
chr11,1802958,1802959,386
chr11,1802959,1802960,383
chr11,1802960,1802961,380
chr11,1802961,1802962,379
chr11,1802962,1802963,378
chr11,1802963,1802964,377
chr11,1802964,1802965,376
chr11,1802965,1802966,374
chr11,1802966,1802967,375
chr11,1802967,1802968,377
chr11,1802968,1802970,378
chr11,1802970,1802971,377
chr11,1802971,1802973,378
chr11,1802973,1802975,380
chr11,1802975,1802977,379
chr11,1802977,1802978,373
chr11,1802978,1802980,370
chr11,1802980,1802981,368
chr11,1802981,1802984,366
chr11,1802984,1802985,362
chr11,1802985,1802986,358
chr11,1802986,1802987,359
chr11,1802987,1802988,361
chr11,1802988,1802989,360
chr11,1802989,1802992,361
chr11,1802992,1802993,362
chr11,1802993,1802994,361
chr11,1802994,1802995,362
chr11,1802995,1802996,361
chr11,1802996,1802999,360
chr11,1802999,1803000,359
chr11,1803000,1803001,358
chr11,1803001,1803006,357
chr11,1803006,1803007,356
chr11,1803007,1803010,358
chr11,1803010,1803011,356
chr11,1803011,1803012,355
chr11,1803012,1803013,354
chr11,1803013,1803014,355
chr11,1803014,1803015,354
chr11,1803015,1803018,353
chr11,1803018,1803019,351
chr11,1803019,1803021,350
chr11,1803021,1803023,349
chr11,1803023,1803024,348
chr11,1803024,1803025,347
chr11,1803025,1803028,346
chr11,1803028,1803030,341
chr11,1803030,1803031,340
chr11,1803031,1803033,339
chr11,1803033,1803034,340
chr11,1803034,1803035,339
chr11,1803035,1803036,337
chr11,1803036,1803037,335
chr11,1803037,1803038,333
chr11,1803038,1803039,334
chr11,1803039,1803041,333
chr11,1803041,1803042,328
chr11,1803042,1803043,327
chr11,1803043,1803045,325
chr11,1803045,1803046,321
chr11,1803046,1803047,320
chr11,1803047,1803048,319
chr11,1803048,1803049,317
chr11,1803049,1803050,315
chr11,1803050,1803051,310
chr11,1803051,1803052,307
chr11,1803052,1803053,305
chr11,1803053,1803054,303
chr11,1803054,1803055,300
chr11,1803055,1803056,297
chr11,1803056,1803057,296
chr11,1803057,1803058,295
chr11,1803058,1803059,293
chr11,1803059,1803061,292
chr11,1803061,1803062,291
chr11,1803062,1803063,290
chr11,1803063,1803064,287
chr11,1803064,1803065,284
chr11,1803065,1803066,283
chr11,1803066,1803069,282
chr11,1803069,1803070,281
chr11,1803070,1803071,280
chr11,1803071,1803072,278
chr11,1803072,1803073,275
chr11,1803073,1803074,272
chr11,1803074,1803075,273
chr11,1803075,1803076,269
chr11,1803076,1803077,268
chr11,1803077,1803078,264
chr11,1803078,1803079,261
chr11,1803079,1803080,255
chr11,1803080,1803081,250
chr11,1803081,1803082,243
chr11,1803082,1803083,238
chr11,1803083,1803084,234
chr11,1803084,1803085,228
chr11,1803085,1803086,227
chr11,1803086,1803087,224
chr11,1803087,1803088,222
chr11,1803088,1803089,220
chr11,1803089,1803090,216
chr11,1803090,1803091,212
chr11,1803091,1803092,209
chr11,1803092,1803093,205
chr11,1803093,1803094,203
chr11,1803094,1803095,200
chr11,1803095,1803096,198
chr11,1803096,1803097,195
chr11,1803097,1803098,192
chr11,1803098,1803099,187
chr11,1803099,1803100,182
chr11,1803100,1803102,179
chr11,1803102,1803103,171
chr11,1803103,1803104,170
chr11,1803104,1803105,169
chr11,1803105,1803106,168
chr11,1803106,1803107,165
chr11,1803107,1803108,163
chr11,1803108,1803109,160
chr11,1803109,1803110,159
chr11,1803110,1803111,154
chr11,1803111,1803112,152
chr11,1803112,1803113,145
chr11,1803113,1803115,144
chr11,1803115,1803116,139
chr11,1803116,1803118,136
chr11,1803118,1803120,135
chr11,1803120,1803121,131
chr11,1803121,1803122,127
chr11,1803122,1803123,126
chr11,1803123,1803124,123
chr11,1803124,1803127,120
chr11,1803127,1803129,116
chr11,1803129,1803130,114
chr11,1803130,1803131,113
chr11,1803131,1803132,111
chr11,1803132,1803134,109
chr11,1803134,1803135,107
chr11,1803135,1803136,106
chr11,1803136,1803137,105
chr11,1803137,1803138,100
chr11,1803138,1803139,98
chr11,1803139,1803140,95
chr11,1803140,1803141,94
chr11,1803141,1803142,92
chr11,1803142,1803143,91
chr11,1803143,1803144,89
chr11,1803144,1803146,86
chr11,1803146,1803147,83
chr11,1803147,1803149,82
chr11,1803149,1803150,80
chr11,1803150,1803153,78
chr11,1803153,1803154,77
chr11,1803154,1803155,76
chr11,1803155,1803156,75
chr11,1803156,1803157,73
chr11,1803157,1803162,72
chr11,1803162,1803164,70
chr11,1803164,1803166,69
chr11,1803166,1803167,67
chr11,1803167,1803168,65
chr11,1803168,1803169,63
chr11,1803169,1803171,62
chr11,1803171,1803173,61
chr11,1803173,1803175,57
chr11,1803175,1803176,56
chr11,1803176,1803178,55
chr11,1803178,1803179,54
chr11,1803179,1803183,53
chr11,1803183,1803186,52
chr11,1803186,1803187,51
chr11,1803187,1803189,49
chr11,1803189,1803191,48
chr11,1803191,1803192,47
chr11,1803192,1803194,46
chr11,1803194,1803195,44
chr11,1803195,1803200,43
chr11,1803200,1803201,42
chr11,1803201,1803204,40
chr11,1803204,1803205,39
chr11,1803205,1803207,38
chr11,1803207,1803208,36
chr11,1803208,1803209,35
chr11,1803209,1803213,34
chr11,1803213,1803214,33
chr11,1803214,1803215,32
chr11,1803215,1803216,31
chr11,1803216,1803224,32
chr11,1803224,1803226,31
chr11,1803226,1803229,30
chr11,1803229,1803232,29
chr11,1803232,1803233,28
chr11,1803233,1803235,27
chr11,1803235,1803237,26
chr11,1803237,1803238,24
chr11,1803238,1803241,23
chr11,1803241,1803244,22
chr11,1803244,1803253,20
chr11,1803253,1803258,19
chr11,1803258,1803264,20
chr11,1803264,1803265,19
chr11,1803265,1803266,18
chr11,1803266,1803269,17
chr11,1803269,1803270,15
chr11,1803270,1803272,14
chr11,1803272,1803274,13
chr11,1803274,1803276,12
chr11,1803276,1803278,11
chr11,1803278,1803285,10
chr11,1803285,1803288,9
chr11,1803288,1803312,7
chr11,1803312,1803317,6
chr11,1803317,1803318,5
chr11,1803318,1803320,4
chr11,1803320,1803335,5
chr11,1803335,1803404,4
chr11,1803404,1803416,5
chr11,1803416,1803438,4
chr11,1803438,1803458,5
chr11,1803458,1803460,4
chr11,1803460,1803461,3
chr11,1803461,1803480,4
chr11,1803480,1803520,5
chr11,1803520,1803574,4
chr11,1803574,1803587,5
chr11,1803587,1803589,7
chr11,1803589,1803592,8
chr11,1803592,1803604,9
chr11,1803604,1803638,8
chr11,1803638,1803661,7
chr11,1803661,1803680,6
chr11,1803680,1803723,5
chr11,1803723,1803774,6
chr11,1803774,1803787,5
chr11,1803787,1803789,3
chr11,1803789,1803792,2
chr11,1803792,1803833,1
chr11,1803833,1803923,2
chr11,1803923,1804030,1
chr11,1804030,1804033,2
chr11,1804033,1804133,1
chr11,1804133,1804148,2
chr11,1804148,1804156,3
chr11,1804156,1804209,4
chr11,1804209,1804230,5
chr11,1804230,1804231,4
chr11,1804231,1804240,5
chr11,1804240,1804254,6
chr11,1804254,1804288,7
chr11,1804288,1804296,8
chr11,1804296,1804311,9
chr11,1804311,1804333,10
chr11,1804333,1804336,9
chr11,1804336,1804348,10
chr11,1804348,1804355,9
chr11,1804355,1804356,10
chr11,1804356,1804357,9
chr11,1804357,1804360,10
chr11,1804360,1804362,11
chr11,1804362,1804364,12
chr11,1804364,1804372,14
chr11,1804372,1804382,15
chr11,1804382,1804384,16
chr11,1804384,1804385,17
chr11,1804385,1804386,18
chr11,1804386,1804388,19
chr11,1804388,1804391,20
chr11,1804391,1804394,23
chr11,1804394,1804397,24
chr11,1804397,1804401,26
chr11,1804401,1804403,27
chr11,1804403,1804404,30
chr11,1804404,1804407,31
chr11,1804407,1804408,32
chr11,1804408,1804409,33
chr11,1804409,1804410,32
chr11,1804410,1804412,33
chr11,1804412,1804415,34
chr11,1804415,1804417,35
chr11,1804417,1804419,37
chr11,1804419,1804420,38
chr11,1804420,1804432,40
chr11,1804432,1804433,41
chr11,1804433,1804435,42
chr11,1804435,1804438,43
chr11,1804438,1804440,44
chr11,1804440,1804454,43
chr11,1804454,1804460,42
chr11,1804460,1804463,43
chr11,1804463,1804468,44
chr11,1804468,1804473,45
chr11,1804473,1804475,46
chr11,1804475,1804480,47
chr11,1804480,1804487,48
chr11,1804487,1804488,49
chr11,1804488,1804490,48
chr11,1804490,1804492,50
chr11,1804492,1804496,51
chr11,1804496,1804502,50
chr11,1804502,1804508,51
chr11,1804508,1804511,55
chr11,1804511,1804516,54
chr11,1804516,1804517,55
chr11,1804517,1804518,58
chr11,1804518,1804522,59
chr11,1804522,1804525,60
chr11,1804525,1804528,61
chr11,1804528,1804530,63
chr11,1804530,1804531,64
chr11,1804531,1804532,65
chr11,1804532,1804534,66
chr11,1804534,1804536,68
chr11,1804536,1804538,67
chr11,1804538,1804543,69
chr11,1804543,1804548,70
chr11,1804548,1804549,71
chr11,1804549,1804554,72
chr11,1804554,1804555,73
chr11,1804555,1804557,72
chr11,1804557,1804559,71
chr11,1804559,1804560,72
chr11,1804560,1804562,71
chr11,1804562,1804564,70
chr11,1804564,1804572,68
chr11,1804572,1804574,67
chr11,1804574,1804582,68
chr11,1804582,1804584,67
chr11,1804584,1804585,66
chr11,1804585,1804587,65
chr11,1804587,1804588,66
chr11,1804588,1804591,65
chr11,1804591,1804594,63
chr11,1804594,1804597,62
chr11,1804597,1804601,60
chr11,1804601,1804603,59
chr11,1804603,1804604,56
chr11,1804604,1804606,55
chr11,1804606,1804607,57
chr11,1804607,1804608,56
chr11,1804608,1804610,55
chr11,1804610,1804612,54
chr11,1804612,1804614,53
chr11,1804614,1804615,54
chr11,1804615,1804617,53
chr11,1804617,1804619,51
chr11,1804619,1804620,50
chr11,1804620,1804631,49
chr11,1804631,1804632,48
chr11,1804632,1804633,47
chr11,1804633,1804635,46
chr11,1804635,1804638,45
chr11,1804638,1804660,44
chr11,1804660,1804668,43
chr11,1804668,1804671,42
chr11,1804671,1804673,43
chr11,1804673,1804675,42
chr11,1804675,1804680,41
chr11,1804680,1804687,40
chr11,1804687,1804688,39
chr11,1804688,1804690,40
chr11,1804690,1804692,38
chr11,1804692,1804702,37
chr11,1804702,1804708,36
chr11,1804708,1804716,32
chr11,1804716,1804717,31
chr11,1804717,1804718,28
chr11,1804718,1804722,27
chr11,1804722,1804725,26
chr11,1804725,1804728,25
chr11,1804728,1804730,23
chr11,1804730,1804731,22
chr11,1804731,1804732,21
chr11,1804732,1804734,20
chr11,1804734,1804738,18
chr11,1804738,1804743,16
chr11,1804743,1804748,15
chr11,1804748,1804749,14
chr11,1804749,1804754,13
chr11,1804754,1804759,12
chr11,1804759,1804774,11
chr11,1804774,1804786,10
chr11,1804786,1804787,9
chr11,1804787,1804791,8
chr11,1804791,1804803,7
chr11,1804803,1804806,8
chr11,1804806,1804814,6
chr11,1804814,1804820,5
chr11,1804820,1804863,4
chr11,1804863,1804871,3
chr11,1804871,1804888,2
chr11,1804888,1804912,1
chr11,1804912,1804915,2
chr11,1804915,1805003,3
chr11,1805003,1805062,2
chr11,1805062,1805112,3
chr11,1805112,1805115,2
chr11,1805115,1805138,1
chr11,1805138,1805201,2
chr11,1805201,1805262,3
chr11,1805262,1805267,2
chr11,1805267,1805324,3
chr11,1805324,1805338,4
chr11,1805338,1805383,3
chr11,1805383,1805401,4
chr11,1805401,1805467,3
chr11,1805467,1805524,2
chr11,1805524,1805583,1
chr11,1805636,1805651,2
chr11,1805651,1805661,3
chr11,1805661,1805712,4
chr11,1805712,1805764,5
chr11,1805764,1805823,6
chr11,1805823,1805836,8
chr11,1805836,1805843,6
chr11,1805843,1805851,7
chr11,1805851,1805893,6
chr11,1805893,1805912,7
chr11,1805912,1805964,6
chr11,1805964,1805998,5
chr11,1805998,1806023,6
chr11,1806023,1806043,4
chr11,1806043,1806061,3
chr11,1806061,1806065,2
chr11,1806065,1806077,3
chr11,1806077,1806093,4
chr11,1806093,1806198,3
chr11,1806198,1806243,2
chr11,1806243,1806255,3
chr11,1806255,1806265,4
chr11,1806265,1806277,3
chr11,1806277,1806297,2
chr11,1806297,1806352,3
chr11,1806352,1806405,4
chr11,1806405,1806443,5
chr11,1806443,1806455,4
chr11,1806455,1806488,3
chr11,1806488,1806497,4
chr11,1806497,1806552,3
chr11,1806552,1806565,2
chr11,1806565,1806605,3
chr11,1806605,1806688,2
chr11,1806688,1806700,1
chr11,1806700,1806765,2
chr11,1806765,1806773,1
chr11,1806773,1806900,2
chr11,1806900,1806926,1
chr11,1806926,1806973,2
chr11,1806973,1806996,1
chr11,1806996,1807126,2
chr11,1807126,1807196,1
chr11,1807252,1807276,1
chr11,1807276,1807301,2
chr11,1807301,1807387,3
chr11,1807387,1807452,4
chr11,1807452,1807476,3
chr11,1807476,1807497,2
chr11,1807497,1807501,3
chr11,1807501,1807587,2
chr11,1807587,1807588,1
chr11,1807588,1807589,2
chr11,1807589,1807624,3
chr11,1807624,1807697,4
chr11,1807697,1807788,3
chr11,1807788,1807789,2
chr11,1807789,1807824,1
chr11,1807941,1808128,1
chr11,1808128,1808141,2
chr11,1808141,1808185,1
chr11,1808185,1808328,3
chr11,1808328,1808338,2
chr11,1808338,1808385,3
chr11,1808385,1808491,1
chr11,1808491,1808513,2
chr11,1808513,1808523,3
chr11,1808523,1808538,4
chr11,1808538,1808539,3
chr11,1808539,1808649,4
chr11,1808649,1808677,5
chr11,1808677,1808689,6
chr11,1808689,1808691,7
chr11,1808691,1808723,6
chr11,1808723,1808726,5
chr11,1808726,1808739,6
chr11,1808739,1808779,5
chr11,1808779,1808790,6
chr11,1808790,1808805,7
chr11,1808805,1808820,8
chr11,1808820,1808833,9
chr11,1808833,1808849,10
chr11,1808849,1808854,9
chr11,1808854,1808867,10
chr11,1808867,1808877,11
chr11,1808877,1808889,10
chr11,1808889,1808895,9
chr11,1808895,1808900,10
chr11,1808900,1808913,11
chr11,1808913,1808926,10
chr11,1808926,1808979,9
chr11,1808979,1808990,8
chr11,1808990,1809005,7
chr11,1809005,1809013,6
chr11,1809013,1809020,7
chr11,1809020,1809033,6
chr11,1809033,1809054,5
chr11,1809054,1809067,4
chr11,1809067,1809095,3
chr11,1809095,1809100,2
chr11,1809100,1809141,1
chr11,1809141,1809213,2
chr11,1809213,1809218,1
chr11,1809218,1809324,2
chr11,1809324,1809332,3
chr11,1809332,1809341,4
chr11,1809341,1809369,3
chr11,1809369,1809380,4
chr11,1809380,1809407,5
chr11,1809407,1809418,6
chr11,1809418,1809435,5
chr11,1809435,1809452,6
chr11,1809452,1809459,7
chr11,1809459,1809524,8
chr11,1809524,1809532,7
chr11,1809532,1809541,6
chr11,1809541,1809564,7
chr11,1809564,1809567,8
chr11,1809567,1809569,9
chr11,1809569,1809580,8
chr11,1809580,1809607,7
chr11,1809607,1809612,6
chr11,1809612,1809626,7
chr11,1809626,1809631,8
chr11,1809631,1809635,9
chr11,1809635,1809644,8
chr11,1809644,1809652,9
chr11,1809652,1809659,8
chr11,1809659,1809741,7
chr11,1809741,1809764,6
chr11,1809764,1809767,5
chr11,1809767,1809799,4
chr11,1809799,1809812,5
chr11,1809812,1809826,4
chr11,1809826,1809831,3
chr11,1809831,1809844,2
chr11,1809844,1809966,1
chr11,1809966,1809972,2
chr11,1809972,1809993,4
chr11,1809993,1809999,5
chr11,1809999,1810049,4
chr11,1810049,1810064,5
chr11,1810064,1810071,6
chr11,1810071,1810077,7
chr11,1810077,1810084,8
chr11,1810084,1810092,9
chr11,1810092,1810096,10
chr11,1810096,1810160,12
chr11,1810160,1810166,14
chr11,1810166,1810172,13
chr11,1810172,1810178,12
chr11,1810178,1810189,13
chr11,1810189,1810193,14
chr11,1810193,1810211,13
chr11,1810211,1810216,14
chr11,1810216,1810220,15
chr11,1810220,1810221,16
chr11,1810221,1810225,17
chr11,1810225,1810229,18
chr11,1810229,1810233,19
chr11,1810233,1810234,20
chr11,1810234,1810235,21
chr11,1810235,1810236,22
chr11,1810236,1810238,23
chr11,1810238,1810239,24
chr11,1810239,1810241,25
chr11,1810241,1810242,26
chr11,1810242,1810244,28
chr11,1810244,1810245,30
chr11,1810245,1810246,34
chr11,1810246,1810248,37
chr11,1810248,1810250,38
chr11,1810250,1810251,40
chr11,1810251,1810253,45
chr11,1810253,1810254,46
chr11,1810254,1810255,53
chr11,1810255,1810256,55
chr11,1810256,1810257,56
chr11,1810257,1810258,57
chr11,1810258,1810259,58
chr11,1810259,1810260,61
chr11,1810260,1810261,63
chr11,1810261,1810263,64
chr11,1810263,1810264,66
chr11,1810264,1810265,68
chr11,1810265,1810266,70
chr11,1810266,1810267,73
chr11,1810267,1810268,78
chr11,1810268,1810269,80
chr11,1810269,1810270,81
chr11,1810270,1810271,87
chr11,1810271,1810272,88
chr11,1810272,1810273,90
chr11,1810273,1810274,92
chr11,1810274,1810275,93
chr11,1810275,1810276,95
chr11,1810276,1810277,99
chr11,1810277,1810278,100
chr11,1810278,1810279,101
chr11,1810279,1810280,102
chr11,1810280,1810281,105
chr11,1810281,1810282,108
chr11,1810282,1810284,111
chr11,1810284,1810285,114
chr11,1810285,1810286,116
chr11,1810286,1810287,119
chr11,1810287,1810289,121
chr11,1810289,1810290,122
chr11,1810290,1810291,123
chr11,1810291,1810293,128
chr11,1810293,1810294,129
chr11,1810294,1810296,130
chr11,1810296,1810297,128
chr11,1810297,1810299,129
chr11,1810299,1810300,133
chr11,1810300,1810301,134
chr11,1810301,1810302,136
chr11,1810302,1810303,137
chr11,1810303,1810304,138
chr11,1810304,1810307,139
chr11,1810307,1810314,140
chr11,1810314,1810316,142
chr11,1810316,1810317,143
chr11,1810317,1810318,145
chr11,1810318,1810319,146
chr11,1810319,1810324,147
chr11,1810324,1810326,148
chr11,1810326,1810328,149
chr11,1810328,1810329,151
chr11,1810329,1810331,153
chr11,1810331,1810332,154
chr11,1810332,1810334,156
chr11,1810334,1810336,158
chr11,1810336,1810337,159
chr11,1810337,1810341,163
chr11,1810341,1810342,164
chr11,1810342,1810343,165
chr11,1810343,1810346,166
chr11,1810346,1810348,167
chr11,1810348,1810349,169
chr11,1810349,1810351,172
chr11,1810351,1810356,175
chr11,1810356,1810357,177
chr11,1810357,1810358,185
chr11,1810358,1810359,187
chr11,1810359,1810361,189
chr11,1810361,1810363,191
chr11,1810363,1810365,192
chr11,1810365,1810367,196
chr11,1810367,1810369,198
chr11,1810369,1810370,201
chr11,1810370,1810372,202
chr11,1810372,1810375,204
chr11,1810375,1810376,207
chr11,1810376,1810377,208
chr11,1810377,1810379,209
chr11,1810379,1810380,212
chr11,1810380,1810381,213
chr11,1810381,1810382,216
chr11,1810382,1810385,217
chr11,1810385,1810386,218
chr11,1810386,1810387,222
chr11,1810387,1810388,223
chr11,1810388,1810389,224
chr11,1810389,1810391,225
chr11,1810391,1810393,227
chr11,1810393,1810394,229
chr11,1810394,1810396,231
chr11,1810396,1810397,232
chr11,1810397,1810399,235
chr11,1810399,1810400,237
chr11,1810400,1810401,239
chr11,1810401,1810402,240
chr11,1810402,1810403,243
chr11,1810403,1810404,246
chr11,1810404,1810406,249
chr11,1810406,1810407,254
chr11,1810407,1810408,255
chr11,1810408,1810409,258
chr11,1810409,1810412,259
chr11,1810412,1810413,263
chr11,1810413,1810415,264
chr11,1810415,1810417,266
chr11,1810417,1810418,268
chr11,1810418,1810419,269
chr11,1810419,1810420,272
chr11,1810420,1810422,271
chr11,1810422,1810423,276
chr11,1810423,1810425,277
chr11,1810425,1810428,278
chr11,1810428,1810429,279
chr11,1810429,1810430,278
chr11,1810430,1810431,280
chr11,1810431,1810432,281
chr11,1810432,1810433,283
chr11,1810433,1810436,282
chr11,1810436,1810439,281
chr11,1810439,1810440,280
chr11,1810440,1810442,281
chr11,1810442,1810445,279
chr11,1810445,1810446,277
chr11,1810446,1810448,275
chr11,1810448,1810450,274
chr11,1810450,1810451,273
chr11,1810451,1810453,272
chr11,1810453,1810454,271
chr11,1810454,1810455,264
chr11,1810455,1810456,262
chr11,1810456,1810457,261
chr11,1810457,1810458,260
chr11,1810458,1810459,259
chr11,1810459,1810460,256
chr11,1810460,1810462,254
chr11,1810462,1810463,256
chr11,1810463,1810464,255
chr11,1810464,1810465,252
chr11,1810465,1810466,250
chr11,1810466,1810467,247
chr11,1810467,1810468,242
chr11,1810468,1810470,240
chr11,1810470,1810471,234
chr11,1810471,1810472,232
chr11,1810472,1810473,230
chr11,1810473,1810474,229
chr11,1810474,1810475,228
chr11,1810475,1810476,226
chr11,1810476,1810477,222
chr11,1810477,1810478,220
chr11,1810478,1810479,219
chr11,1810479,1810480,218
chr11,1810480,1810481,215
chr11,1810481,1810482,212
chr11,1810482,1810484,209
chr11,1810484,1810485,205
chr11,1810485,1810486,203
chr11,1810486,1810487,200
chr11,1810487,1810489,198
chr11,1810489,1810490,197
chr11,1810490,1810491,196
chr11,1810491,1810492,191
chr11,1810492,1810493,190
chr11,1810493,1810494,189
chr11,1810494,1810497,188
chr11,1810497,1810499,187
chr11,1810499,1810500,183
chr11,1810500,1810501,182
chr11,1810501,1810502,180
